Gene.stable.ID	Chromosome.scaffold.name	Karyotype.band	HGNC.symbol	chr.arm
ENSG00000006831	12	p13.33	ADIPOR2	12p
ENSG00000082805	12	p13.33	ERC1	12p
ENSG00000078246	12	p13.33	TULP3	12p
ENSG00000111203	12	p13.33	ITFG2	12p
ENSG00000139168	12	q12	ZCRB1	12q
ENSG00000139218	12	q12	SCAF11	12q
ENSG00000151239	12	q12	TWF1	12q
ENSG00000015153	12	q12	YAF2	12q
ENSG00000134283	12	q12	PPHLN1	12q
ENSG00000139116	12	q12	KIF21A	12q
ENSG00000177119	12	q12	ANO6	12q
ENSG00000129317	12	q12	PUS7L	12q
ENSG00000151233	12	q12	GXYLT1	12q
ENSG00000189079	12	q12	ARID2	12q
ENSG00000134291	12	q13.11	TMEM106C	12q
ENSG00000111371	12	q13.11	SLC38A1	12q
ENSG00000134294	12	q13.11	SLC38A2	12q
ENSG00000139211	12	q13.11	AMIGO2	12q
ENSG00000211584	12	q13.11	SLC48A1	12q
ENSG00000061273	12	q13.11	HDAC7	12q
ENSG00000005175	12	q13.11	RPAP3	12q
ENSG00000177981	12	q13.11	ASB8	12q
ENSG00000139620	12	q13.11	KANSL2	12q
ENSG00000152556	12	q13.11	PFKM	12q
ENSG00000123416	12	q13.12	TUBA1B	12q
ENSG00000167553	12	q13.12	TUBA1C	12q
ENSG00000139644	12	q13.12	TMBIM6	12q
ENSG00000178449	12	q13.12	COX14	12q
ENSG00000050405	12	q13.12	LIMA1	12q
ENSG00000134287	12	q13.12	ARF3	12q
ENSG00000123352	12	q13.12	SPATS2	12q
ENSG00000066117	12	q13.12	SMARCD1	12q
ENSG00000135451	12	q13.12	TROAP	12q
ENSG00000187778	12	q13.12	MCRS1	12q
ENSG00000167552	12	q13.12	TUBA1A	12q
ENSG00000174243	12	q13.12	DDX23	12q
ENSG00000161813	12	q13.12	LARP4	12q
ENSG00000134285	12	q13.12	FKBP11	12q
ENSG00000161800	12	q13.12	RACGAP1	12q
ENSG00000181929	12	q13.12	PRKAG1	12q
ENSG00000123268	12	q13.12	ATF1	12q
ENSG00000050426	12	q13.12	LETMD1	12q
ENSG00000129315	12	q13.12	CCNT1	12q
ENSG00000066084	12	q13.12	DIP2B	12q
ENSG00000111057	12	q13.13	KRT18	12q
ENSG00000170421	12	q13.13	KRT8	12q
ENSG00000135480	12	q13.13	KRT7	12q
ENSG00000135486	12	q13.13	HNRNPA1	12q
ENSG00000123349	12	q13.13	PFDN5	12q
ENSG00000197111	12	q13.13	PCBP2	12q
ENSG00000205426	12	q13.13	KRT81	12q
ENSG00000205352	12	q13.13	PRR13	12q
ENSG00000167779	12	q13.13	IGFBP6	12q
ENSG00000205420	12	q13.13	KRT6A	12q
ENSG00000063046	12	q13.13	EIF4B	12q
ENSG00000094916	12	q13.13	CBX5	12q
ENSG00000183283	12	q13.13	DAZAP2	12q
ENSG00000111481	12	q13.13	COPZ1	12q
ENSG00000139637	12	q13.13	C12orf10	12q
ENSG00000123415	12	q13.13	SMUG1	12q
ENSG00000170545	12	q13.13	SMAGP	12q
ENSG00000186081	12	q13.13	KRT5	12q
ENSG00000139546	12	q13.13	TARBP2	12q
ENSG00000167767	12	q13.13	KRT80	12q
ENSG00000170653	12	q13.13	ATF7	12q
ENSG00000182544	12	q13.13	MFSD5	12q
ENSG00000161638	12	q13.13	ITGA5	12q
ENSG00000180806	12	q13.13	HOXC9	12q
ENSG00000139629	12	q13.13	GALNT6	12q
ENSG00000161642	12	q13.13	ZNF385A	12q
ENSG00000170627	12	q13.13	GTSF1	12q
ENSG00000185591	12	q13.13	SP1	12q
ENSG00000172819	12	q13.13	RARG	12q
ENSG00000094914	12	q13.13	AAAS	12q
ENSG00000180818	12	q13.13	HOXC10	12q
ENSG00000037965	12	q13.13	HOXC8	12q
ENSG00000123358	12	q13.13	NR4A1	12q
ENSG00000135457	12	q13.13	TFCP2	12q
ENSG00000229117	12	q13.2	RPL41	12q
ENSG00000197728	12	q13.2	RPS26	12q
ENSG00000092841	12	q13.2	MYL6	12q
ENSG00000135404	12	q13.2	CD63	12q
ENSG00000170515	12	q13.2	PA2G4	12q
ENSG00000135441	12	q13.2	BLOC1S1	12q
ENSG00000196465	12	q13.2	MYL6B	12q
ENSG00000123353	12	q13.2	ORMDL2	12q
ENSG00000185664	12	q13.2	PMEL	12q
ENSG00000139613	12	q13.2	SMARCC2	12q
ENSG00000111540	12	q13.2	RAB5B	12q
ENSG00000139641	12	q13.2	ESYT1	12q
ENSG00000065361	12	q13.2	ERBB3	12q
ENSG00000123374	12	q13.2	CDK2	12q
ENSG00000196531	12	q13.3	NACA	12q
ENSG00000110958	12	q13.3	PTGES3	12q
ENSG00000257727	12	q13.3	CNPY2	12q
ENSG00000139579	12	q13.3	NABP2	12q
ENSG00000175203	12	q13.3	DCTN2	12q
ENSG00000062485	12	q13.3	CS	12q
ENSG00000182199	12	q13.3	SHMT2	12q
ENSG00000076108	12	q13.3	BAZ2A	12q
ENSG00000135506	12	q13.3	OS9	12q
ENSG00000175197	12	q13.3	DDIT3	12q
ENSG00000166986	12	q13.3	MARS	12q
ENSG00000198056	12	q13.3	PRIM1	12q
ENSG00000111602	12	q13.3	TIMELESS	12q
ENSG00000179912	12	q13.3	R3HDM2	12q
ENSG00000139645	12	q13.3	ANKRD52	12q
ENSG00000181852	12	q13.3	RNF41	12q
ENSG00000166888	12	q13.3	STAT6	12q
ENSG00000135454	12	q13.3	B4GALNT1	12q
ENSG00000176422	12	q13.3	SPRYD4	12q
ENSG00000166908	12	q13.3	PIP4K2C	12q
ENSG00000166886	12	q13.3	NAB2	12q
ENSG00000185633	12	q13.3	NDUFA4L2	12q
ENSG00000166987	12	q13.3	MBD6	12q
ENSG00000135446	12	q14.1	CDK4	12q
ENSG00000175215	12	q14.1	CTDSP2	12q
ENSG00000123297	12	q14.1	TSFM	12q
ENSG00000135655	12	q14.1	USP15	12q
ENSG00000037897	12	q14.1	METTL1	12q
ENSG00000139266	12	q14.1	MARCH9	12q
ENSG00000135452	12	q14.1	TSPAN31	12q
ENSG00000196935	12	q14.2	SRGAP1	12q
ENSG00000184575	12	q14.2	XPOT	12q
ENSG00000153179	12	q14.2	RASSF3	12q
ENSG00000183735	12	q14.2	TBK1	12q
ENSG00000149948	12	q14.3	HMGA2	12q
ENSG00000139233	12	q14.3	LLPH	12q
ENSG00000111530	12	q14.3	CAND1	12q
ENSG00000174099	12	q14.3	MSRB3	12q
ENSG00000135677	12	q14.3	GNS	12q
ENSG00000166226	12	q15	CCT2	12q
ENSG00000127314	12	q15	RAP1B	12q
ENSG00000111605	12	q15	CPSF6	12q
ENSG00000127337	12	q15	YEATS4	12q
ENSG00000111596	12	q15	CNOT2	12q
ENSG00000135679	12	q15	MDM2	12q
ENSG00000127328	12	q15	RAB3IP	12q
ENSG00000111581	12	q15	NUP107	12q
ENSG00000127334	12	q15	DYRK2	12q
ENSG00000175782	12	q15	SLC35E3	12q
ENSG00000135678	12	q15	CPM	12q
ENSG00000080371	12	q21.1	RAB21	12q
ENSG00000127324	12	q21.1	TSPAN8	12q
ENSG00000253719	12	q21.1	ATXN7L3B	12q
ENSG00000133858	12	q21.1	ZFC3H1	12q
ENSG00000139291	12	q21.1	TMEM19	12q
ENSG00000121749	12	q21.1	TBC1D15	12q
ENSG00000187109	12	q21.2	NAP1L1	12q
ENSG00000139289	12	q21.2	PHLDA1	12q
ENSG00000177425	12	q21.2	PAWR	12q
ENSG00000091039	12	q21.2	OSBPL8	12q
ENSG00000139278	12	q21.2	GLIPR1	12q
ENSG00000175183	12	q21.2	CSRP2	12q
ENSG00000111615	12	q21.2	KRR1	12q
ENSG00000067715	12	q21.2	SYT1	12q
ENSG00000133773	12	q21.31	CCDC59	12q
ENSG00000058272	12	q21.31	PPP1R12A	12q
ENSG00000133636	12	q21.31	NTS	12q
ENSG00000133641	12	q21.32	C12orf29	12q
ENSG00000198707	12	q21.32	CEP290	12q
ENSG00000139324	12	q21.32	TMTC3	12q
ENSG00000133639	12	q21.33	BTG1	12q
ENSG00000070961	12	q21.33	ATP2B1	12q
ENSG00000139318	12	q21.33	DUSP6	12q
ENSG00000139329	12	q21.33	LUM	12q
ENSG00000184752	12	q22	NDUFA12	12q
ENSG00000111142	12	q22	METAP2	12q
ENSG00000177889	12	q22	UBE2N	12q
ENSG00000198015	12	q22	MRPL42	12q
ENSG00000173598	12	q22	NUDT4	12q
ENSG00000102189	12	q22	EEA1	12q
ENSG00000028203	12	q22	VEZT	12q
ENSG00000120833	12	q22	SOCS2	12q
ENSG00000180263	12	q22	FGD6	12q
ENSG00000075415	12	q23.1	SLC25A3	12q
ENSG00000139343	12	q23.1	SNRPF	12q
ENSG00000120802	12	q23.1	TMPO	12q
ENSG00000166130	12	q23.1	IKBIP	12q
ENSG00000111145	12	q23.1	ELK3	12q
ENSG00000111144	12	q23.1	LTA4H	12q
ENSG00000136021	12	q23.1	SCYL2	12q
ENSG00000257167	12	q23.1	TMPO-AS1	12q
ENSG00000139354	12	q23.1	GAS2L3	12q
ENSG00000120868	12	q23.1	APAF1	12q
ENSG00000111666	12	q23.2	CHPT1	12q
ENSG00000120805	12	q23.2	ARL1	12q
ENSG00000075188	12	q23.2	NUP37	12q
ENSG00000111670	12	q23.2	GNPTAB	12q
ENSG00000185480	12	q23.2	PARPBP	12q
ENSG00000120800	12	q23.2	UTP20	12q
ENSG00000136048	12	q23.2	DRAM1	12q
ENSG00000235162	12	q23.3	C12orf75	12q
ENSG00000166598	12	q23.3	HSP90B1	12q
ENSG00000198431	12	q23.3	TXNRD1	12q
ENSG00000136003	12	q23.3	ISCU	12q
ENSG00000136026	12	q23.3	CKAP4	12q
ENSG00000139372	12	q23.3	TDG	12q
ENSG00000136045	12	q23.3	PWP1	12q
ENSG00000151131	12	q23.3	C12orf45	12q
ENSG00000120837	12	q23.3	NFYB	12q
ENSG00000204954	12	q23.3	C12orf73	12q
ENSG00000074590	12	q23.3	NUAK1	12q
ENSG00000075856	12	q23.3	SART3	12q
ENSG00000171310	12	q23.3	CHST11	12q
ENSG00000110851	12	q23.3	PRDM4	12q
ENSG00000136044	12	q23.3	APPL2	12q
ENSG00000111229	12	q24.11	ARPC3	12q
ENSG00000186298	12	q24.11	PPP1CC	12q
ENSG00000111237	12	q24.11	VPS29	12q
ENSG00000110880	12	q24.11	CORO1C	12q
ENSG00000174437	12	q24.11	ATP2A2	12q
ENSG00000139433	12	q24.11	GLTP	12q
ENSG00000139428	12	q24.11	MMAB	12q
ENSG00000111231	12	q24.11	GPN3	12q
ENSG00000189046	12	q24.11	ALKBH2	12q
ENSG00000139437	12	q24.11	TCHP	12q
ENSG00000076248	12	q24.11	UNG	12q
ENSG00000196510	12	q24.11	ANAPC7	12q
ENSG00000151148	12	q24.11	UBE3B	12q
ENSG00000204856	12	q24.11	FAM216A	12q
ENSG00000076513	12	q24.11	ANKRD13A	12q
ENSG00000110906	12	q24.11	KCTD10	12q
ENSG00000204852	12	q24.11	TCTN1	12q
ENSG00000122970	12	q24.11	IFT81	12q
ENSG00000110921	12	q24.11	MVK	12q
ENSG00000139436	12	q24.11	GIT2	12q
ENSG00000174456	12	q24.11	C12orf76	12q
ENSG00000196850	12	q24.11	PPTC7	12q
ENSG00000204842	12	q24.12	ATXN2	12q
ENSG00000089022	12	q24.12	MAPKAPK5	12q
ENSG00000234608	12	q24.12	MAPKAPK5-AS1	12q
ENSG00000111275	12	q24.12	ALDH2	12q
ENSG00000111252	12	q24.12	SH2B3	12q
ENSG00000089234	12	q24.12	BRAP	12q
ENSG00000089009	12	q24.13	RPL6	12q
ENSG00000089248	12	q24.13	ERP29	12q
ENSG00000179295	12	q24.13	PTPN11	12q
ENSG00000123064	12	q24.13	DDX54	12q
ENSG00000139410	12	q24.13	SDSL	12q
ENSG00000111300	12	q24.13	NAA25	12q
ENSG00000111331	12	q24.13	OAS3	12q
ENSG00000186815	12	q24.13	TPCN1	12q
ENSG00000122965	12	q24.21	RBM19	12q
ENSG00000123066	12	q24.21	MED13L	12q
ENSG00000135111	12	q24.21	TBX3	12q
ENSG00000111412	12	q24.22	C12orf49	12q
ENSG00000088992	12	q24.22	TESC	12q
ENSG00000135108	12	q24.22	FBXO21	12q
ENSG00000089157	12	q24.23	RPLP0	12q
ENSG00000089220	12	q24.23	PEBP1	12q
ENSG00000111707	12	q24.23	SUDS3	12q
ENSG00000089159	12	q24.23	PXN	12q
ENSG00000135090	12	q24.23	TAOK3	12q
ENSG00000176871	12	q24.23	WSB2	12q
ENSG00000111737	12	q24.23	RAB35	12q
ENSG00000111445	12	q24.23	RFC5	12q
ENSG00000122966	12	q24.23	CIT	12q
ENSG00000176834	12	q24.23	VSIG10	12q
ENSG00000255857	12	q24.23	PXN-AS1	12q
ENSG00000088986	12	q24.31	DYNLL1	12q
ENSG00000182196	12	q24.31	ARL6IP4	12q
ENSG00000111786	12	q24.31	SRSF9	12q
ENSG00000111775	12	q24.31	COX6A1	12q
ENSG00000150991	12	q24.31	UBC	12q
ENSG00000086598	12	q24.31	TMED2	12q
ENSG00000110917	12	q24.31	MLEC	12q
ENSG00000139726	12	q24.31	DENR	12q
ENSG00000089053	12	q24.31	ANAPC5	12q
ENSG00000111011	12	q24.31	RSRC2	12q
ENSG00000167272	12	q24.31	POP5	12q
ENSG00000170855	12	q24.31	TRIAP1	12q
ENSG00000184992	12	q24.31	BRI3BP	12q
ENSG00000130779	12	q24.31	CLIP1	12q
ENSG00000139725	12	q24.31	RHOF	12q
ENSG00000276045	12	q24.31	ORAI1	12q
ENSG00000139697	12	q24.31	SBNO1	12q
ENSG00000022840	12	q24.31	RNF10	12q
ENSG00000196498	12	q24.31	NCOR2	12q
ENSG00000175727	12	q24.31	MLXIP	12q
ENSG00000111361	12	q24.31	EIF2B1	12q
ENSG00000158023	12	q24.31	WDR66	12q
ENSG00000130921	12	q24.31	C12orf65	12q
ENSG00000139722	12	q24.31	VPS37B	12q
ENSG00000170633	12	q24.31	RNF34	12q
ENSG00000179195	12	q24.31	ZNF664	12q
ENSG00000157837	12	q24.31	SPPL3	12q
ENSG00000073060	12	q24.31	SCARB1	12q
ENSG00000110801	12	q24.31	PSMD9	12q
ENSG00000157895	12	q24.31	C12orf43	12q
ENSG00000111364	12	q24.31	DDX55	12q
ENSG00000150977	12	q24.31	RILPL2	12q
ENSG00000188735	12	q24.31	TMEM120B	12q
ENSG00000110871	12	q24.31	COQ5	12q
ENSG00000111358	12	q24.31	GTF2H3	12q
ENSG00000110987	12	q24.31	BCL7A	12q
ENSG00000051825	12	q24.31	MPHOSPH9	12q
ENSG00000184209	12	q24.31	SNRNP35	12q
ENSG00000150990	12	q24.31	DHX37	12q
ENSG00000110931	12	q24.31	CAMKK2	12q
ENSG00000033030	12	q24.31	ZCCHC8	12q
ENSG00000119242	12	q24.31	CCDC92	12q
ENSG00000111325	12	q24.31	OGFOD2	12q
ENSG00000081760	12	q24.31	AACS	12q
ENSG00000135124	12	q24.31	P2RX4	12q
ENSG00000089094	12	q24.31	KDM2B	12q
ENSG00000132341	12	q24.33	RAN	12q
ENSG00000176894	12	q24.33	PXMP2	12q
ENSG00000176915	12	q24.33	ANKLE2	12q
ENSG00000177192	12	q24.33	PUS1	12q
ENSG00000061936	12	q24.33	SFSWAP	12q
ENSG00000247077	12	q24.33	PGAM5	12q
ENSG00000184967	12	q24.33	NOC4L	12q
ENSG00000111450	12	q24.33	STX2	12q
ENSG00000090615	12	q24.33	GOLGA3	12q
ENSG00000183495	12	q24.33	EP400	12q
ENSG00000112787	12	q24.33	FBRSL1	12q
ENSG00000185163	12	q24.33	DDX51	12q
ENSG00000177084	12	q24.33	POLE	12q
ENSG00000150459	13	q12.11	SAP18	13q
ENSG00000196199	13	q12.11	MPHOSPH8	13q
ENSG00000165480	13	q12.11	SKA3	13q
ENSG00000121390	13	q12.11	PSPC1	13q
ENSG00000150457	13	q12.11	LATS2	13q
ENSG00000121741	13	q12.11	ZMYM2	13q
ENSG00000165474	13	q12.11	GJB2	13q
ENSG00000151835	13	q12.12	SACS	13q
ENSG00000152484	13	q12.13	USP12	13q
ENSG00000127870	13	q12.13	RNF6	13q
ENSG00000151849	13	q12.13	CENPJ	13q
ENSG00000122026	13	q12.2	RPL21	13q
ENSG00000122034	13	q12.2	GTF3A	13q
ENSG00000186184	13	q12.2	POLR1D	13q
ENSG00000122033	13	q12.2	MTIF3	13q
ENSG00000189403	13	q12.3	HMGB1	13q
ENSG00000132963	13	q12.3	POMP	13q
ENSG00000120694	13	q12.3	HSPH1	13q
ENSG00000139514	13	q12.3	SLC7A1	13q
ENSG00000122042	13	q12.3	UBL3	13q
ENSG00000244754	13	q13.1	N4BP2L2	13q
ENSG00000139618	13	q13.1	BRCA2	13q
ENSG00000083642	13	q13.1	PDS5B	13q
ENSG00000133119	13	q13.2	RFC3	13q
ENSG00000120686	13	q13.3	UFM1	13q
ENSG00000120697	13	q13.3	ALG5	13q
ENSG00000120699	13	q13.3	EXOSC8	13q
ENSG00000188811	13	q13.3	NHLRC3	13q
ENSG00000120685	13	q13.3	PROSER1	13q
ENSG00000120675	13	q14.11	DNAJC15	13q
ENSG00000102804	13	q14.11	TSC22D1	13q
ENSG00000120688	13	q14.11	WBP4	13q
ENSG00000120690	13	q14.11	ELF1	13q
ENSG00000102738	13	q14.11	MRPS31	13q
ENSG00000102760	13	q14.11	RGCC	13q
ENSG00000102780	13	q14.11	DGKH	13q
ENSG00000023516	13	q14.11	AKAP11	13q
ENSG00000188342	13	q14.12	GTF2F2	13q
ENSG00000083635	13	q14.12	NUFIP1	13q
ENSG00000133112	13	q14.13	TPT1	13q
ENSG00000123200	13	q14.13	ZC3H13	13q
ENSG00000136167	13	q14.13	LCP1	13q
ENSG00000136156	13	q14.2	ITM2B	13q
ENSG00000123179	13	q14.2	EBPL	13q
ENSG00000139684	13	q14.2	ESD	13q
ENSG00000102753	13	q14.2	KPNA3	13q
ENSG00000136146	13	q14.2	MED4	13q
ENSG00000136159	13	q14.2	NUDT15	13q
ENSG00000123178	13	q14.2	SPRYD7	13q
ENSG00000176124	13	q14.2	DLEU1	13q
ENSG00000102531	13	q14.2	FNDC3A	13q
ENSG00000139687	13	q14.2	RB1	13q
ENSG00000136143	13	q14.2	SUCLA2	13q
ENSG00000136108	13	q14.3	CKAP2	13q
ENSG00000165416	13	q14.3	SUGT1	13q
ENSG00000136104	13	q14.3	RNASEH2B	13q
ENSG00000136100	13	q14.3	VPS36	13q
ENSG00000102786	13	q14.3	INTS6	13q
ENSG00000139734	13	q21.2	DIAPH3	13q
ENSG00000204899	13	q21.33	MZT1	13q
ENSG00000083520	13	q21.33	DIS3	13q
ENSG00000102554	13	q22.1	KLF5	13q
ENSG00000188243	13	q22.2	COMMD6	13q
ENSG00000118939	13	q22.2	UCHL3	13q
ENSG00000136153	13	q22.2	LMO7	13q
ENSG00000005810	13	q22.3	MYCBP2	13q
ENSG00000139746	13	q31.1	RBM26	13q
ENSG00000102471	13	q31.1	NDFIP2	13q
ENSG00000136158	13	q31.1	SPRY2	13q
ENSG00000152193	13	q31.1	RNF219	13q
ENSG00000102580	13	q32.1	DNAJC3	13q
ENSG00000080166	13	q32.1	DCT	13q
ENSG00000152749	13	q32.1	GPR180	13q
ENSG00000139793	13	q32.1	MBNL2	13q
ENSG00000102595	13	q32.1	UGGT2	13q
ENSG00000065150	13	q32.2	IPO5	13q
ENSG00000102572	13	q32.2	STK24	13q
ENSG00000152767	13	q32.2	FARP1	13q
ENSG00000125304	13	q32.3	TM9SF2	13q
ENSG00000134882	13	q32.3	UBAC2	13q
ENSG00000151287	13	q33.1	TEX30	13q
ENSG00000134900	13	q33.1	TPP2	13q
ENSG00000134884	13	q33.3	ARGLU1	13q
ENSG00000125266	13	q33.3	EFNB2	13q
ENSG00000139826	13	q33.3	ABHD13	13q
ENSG00000198176	13	q34	TFDP1	13q
ENSG00000169062	13	q34	UPF3A	13q
ENSG00000185896	13	q34	LAMP1	13q
ENSG00000134871	13	q34	COL4A2	13q
ENSG00000183087	13	q34	GAS6	13q
ENSG00000139842	13	q34	CUL4A	13q
ENSG00000198824	13	q34	CHAMP1	13q
ENSG00000134905	13	q34	CARS2	13q
ENSG00000130177	13	q34	CDC16	13q
ENSG00000126226	13	q34	PCID2	13q
ENSG00000150403	13	q34	TMCO3	13q
ENSG00000185950	13	q34	IRS2	13q
ENSG00000088448	13	q34	ANKRD10	13q
ENSG00000187498	13	q34	COL4A1	13q
ENSG00000153487	13	q34	ING1	13q
ENSG00000139832	13	q34	RAB20	13q
ENSG00000126216	13	q34	TUBGCP3	13q
ENSG00000068650	13	q34	ATP11A	13q
ENSG00000102606	13	q34	ARHGEF7	13q
ENSG00000092199	14	q11.2	HNRNPC	14q
ENSG00000172590	14	q11.2	MRPL52	14q
ENSG00000100804	14	q11.2	PSMB5	14q
ENSG00000129562	14	q11.2	DAD1	14q
ENSG00000092201	14	q11.2	SUPT16H	14q
ENSG00000100823	14	q11.2	APEX1	14q
ENSG00000100836	14	q11.2	PABPN1	14q
ENSG00000197324	14	q11.2	LRP10	14q
ENSG00000100867	14	q11.2	DHRS2	14q
ENSG00000100813	14	q11.2	ACIN1	14q
ENSG00000092203	14	q11.2	TOX4	14q
ENSG00000155463	14	q11.2	OXA1L	14q
ENSG00000179933	14	q11.2	C14orf119	14q
ENSG00000100814	14	q11.2	CCNB1IP1	14q
ENSG00000100462	14	q11.2	PRMT5	14q
ENSG00000187630	14	q11.2	DHRS4L2	14q
ENSG00000198805	14	q11.2	PNP	14q
ENSG00000092094	14	q11.2	OSGEP	14q
ENSG00000100888	14	q11.2	CHD8	14q
ENSG00000100461	14	q11.2	RBM23	14q
ENSG00000129460	14	q11.2	NGDN	14q
ENSG00000129474	14	q11.2	AJUBA	14q
ENSG00000165792	14	q11.2	METTL17	14q
ENSG00000157227	14	q11.2	MMP14	14q
ENSG00000157326	14	q11.2	DHRS4	14q
ENSG00000129484	14	q11.2	PARP2	14q
ENSG00000165819	14	q11.2	METTL3	14q
ENSG00000129559	14	q12	NEDD8	14q
ENSG00000100911	14	q12	PSME2	14q
ENSG00000092010	14	q12	PSME1	14q
ENSG00000100908	14	q12	EMC9	14q
ENSG00000254505	14	q12	CHMP4A	14q
ENSG00000092148	14	q12	HECTD1	14q
ENSG00000100852	14	q12	ARHGAP5	14q
ENSG00000196792	14	q12	STRN3	14q
ENSG00000092108	14	q12	SCFD1	14q
ENSG00000100445	14	q12	SDR39U1	14q
ENSG00000100938	14	q12	GMPR2	14q
ENSG00000100897	14	q12	DCAF11	14q
ENSG00000092140	14	q12	G2E3	14q
ENSG00000092330	14	q12	TINF2	14q
ENSG00000196497	14	q12	IPO4	14q
ENSG00000100949	14	q12	RABGGTA	14q
ENSG00000168952	14	q12	STXBP6	14q
ENSG00000129515	14	q13.1	SNX6	14q
ENSG00000165389	14	q13.1	SPTSSA	14q
ENSG00000165410	14	q13.1	CFL2	14q
ENSG00000129518	14	q13.1	EAPP	14q
ENSG00000151327	14	q13.2	FAM177A1	14q
ENSG00000198604	14	q13.2	BAZ1A	14q
ENSG00000100906	14	q13.2	NFKBIA	14q
ENSG00000092020	14	q13.2	PPP2R3C	14q
ENSG00000100883	14	q13.2	SRP54	14q
ENSG00000174373	14	q13.2	RALGAPA1	14q
ENSG00000100902	14	q13.2	PSMA6	14q
ENSG00000151332	14	q13.3	MBIP	14q
ENSG00000100941	14	q21.1	PNN	14q
ENSG00000100934	14	q21.1	SEC23A	14q
ENSG00000182400	14	q21.1	TRAPPC6B	14q
ENSG00000129514	14	q21.1	FOXA1	14q
ENSG00000100442	14	q21.2	FKBP3	14q
ENSG00000129534	14	q21.2	MIS18BP1	14q
ENSG00000213741	14	q21.3	RPS29	14q
ENSG00000165502	14	q21.3	RPL36AL	14q
ENSG00000165527	14	q21.3	ARF6	14q
ENSG00000165525	14	q21.3	NEMF	14q
ENSG00000165501	14	q21.3	LRR1	14q
ENSG00000165516	14	q21.3	KLHDC2	14q
ENSG00000168282	14	q21.3	MGAT2	14q
ENSG00000165506	14	q21.3	DNAAF2	14q
ENSG00000100519	14	q22.1	PSMC6	14q
ENSG00000100522	14	q22.1	GNPNAT1	14q
ENSG00000073712	14	q22.1	FERMT2	14q
ENSG00000139921	14	q22.1	TMX1	14q
ENSG00000139926	14	q22.1	FRMD6	14q
ENSG00000151748	14	q22.1	SAV1	14q
ENSG00000100504	14	q22.1	PYGL	14q
ENSG00000100503	14	q22.1	NIN	14q
ENSG00000012983	14	q22.1	MAP4K5	14q
ENSG00000198252	14	q22.1	STYX	14q
ENSG00000100526	14	q22.2	CDKN3	14q
ENSG00000197045	14	q22.2	GMFB	14q
ENSG00000125378	14	q22.2	BMP4	14q
ENSG00000100532	14	q22.2	CGRRF1	14q
ENSG00000020577	14	q22.2	SAMD4A	14q
ENSG00000126777	14	q22.3	KTN1	14q
ENSG00000131981	14	q22.3	LGALS3	14q
ENSG00000168175	14	q22.3	MAPK1IP1L	14q
ENSG00000126787	14	q22.3	DLGAP5	14q
ENSG00000070367	14	q22.3	EXOC5	14q
ENSG00000180008	14	q22.3	SOCS4	14q
ENSG00000139977	14	q22.3	NAA30	14q
ENSG00000053770	14	q22.3	AP5M1	14q
ENSG00000178974	14	q22.3	FBXO34	14q
ENSG00000198554	14	q22.3	WDHD1	14q
ENSG00000100567	14	q23.1	PSMA3	14q
ENSG00000100575	14	q23.1	TIMM9	14q
ENSG00000020426	14	q23.1	MNAT1	14q
ENSG00000100592	14	q23.1	DAAM1	14q
ENSG00000100612	14	q23.1	DHRS7	14q
ENSG00000131966	14	q23.1	ACTR10	14q
ENSG00000100614	14	q23.1	PPM1A	14q
ENSG00000050130	14	q23.1	JKAMP	14q
ENSG00000032219	14	q23.1	ARID4A	14q
ENSG00000126778	14	q23.1	SIX1	14q
ENSG00000126790	14	q23.1	L3HYPDH	14q
ENSG00000100644	14	q23.2	HIF1A	14q
ENSG00000023608	14	q23.2	SNAPC1	14q
ENSG00000154001	14	q23.2	PPP2R5E	14q
ENSG00000054654	14	q23.2	SYNE2	14q
ENSG00000100554	14	q23.3	ATP6V1D	14q
ENSG00000134001	14	q23.3	EIF2S1	14q
ENSG00000176153	14	q23.3	GPX2	14q
ENSG00000258289	14	q23.3	CHURC1	14q
ENSG00000125952	14	q23.3	MAX	14q
ENSG00000033170	14	q23.3	FUT8	14q
ENSG00000100714	14	q23.3	MTHFD1	14q
ENSG00000072415	14	q23.3	MPP5	14q
ENSG00000100632	14	q24.1	ERH	14q
ENSG00000185650	14	q24.1	ZFP36L1	14q
ENSG00000100568	14	q24.1	VTI1B	14q
ENSG00000100650	14	q24.1	SRSF5	14q
ENSG00000072110	14	q24.1	ACTN1	14q
ENSG00000100558	14	q24.1	PLEK2	14q
ENSG00000072042	14	q24.1	RDH11	14q
ENSG00000100564	14	q24.1	PIGH	14q
ENSG00000029364	14	q24.1	SLC39A9	14q
ENSG00000139990	14	q24.1	DCAF5	14q
ENSG00000133983	14	q24.2	COX16	14q
ENSG00000119707	14	q24.2	RBM25	14q
ENSG00000213463	14	q24.2	SYNJ2BP	14q
ENSG00000133997	14	q24.2	MED6	14q
ENSG00000197555	14	q24.2	SIPA1L1	14q
ENSG00000080815	14	q24.2	PSEN1	14q
ENSG00000119705	14	q24.3	SLIRP	14q
ENSG00000119655	14	q24.3	NPC2	14q
ENSG00000170348	14	q24.3	TMED10	14q
ENSG00000100591	14	q24.3	AHSA1	14q
ENSG00000165898	14	q24.3	ISCA2	14q
ENSG00000100603	14	q24.3	SNW1	14q
ENSG00000119640	14	q24.3	ACYP1	14q
ENSG00000170345	14	q24.3	FOS	14q
ENSG00000119650	14	q24.3	IFT43	14q
